job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,42,0.24619462509686818,0.0,0.24619462509686818,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,43,0.24901594578898645,0.0,0.24901594578898645,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,44,0.22920949844418484,0.0,0.22920949844418484,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,45,0.22343774136535566,0.0,0.22343774136535566,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,46,0.22736251635579824,0.0,0.22736251635579824,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,47,0.231988858925049,0.0,0.231988858925049,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,48,0.24672877308120095,0.0,0.24672877308120095,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,49,0.2380848584665704,0.0,0.2380848584665704,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,50,0.23144232968163694,0.0,0.23144232968163694,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,51,0.23002627266794243,0.0,0.23002627266794243,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,52,0.22956726468554195,0.0,0.22956726468554195,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,53,0.22907312843341382,0.0,0.22907312843341382,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,54,0.2369384035588542,0.0,0.2369384035588542,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,55,0.21931704523842271,0.0,0.21931704523842271,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,56,0.21698949855702523,0.0,0.21698949855702523,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,57,0.22304013422654786,0.0,0.22304013422654786,mean_reciprocal_rank_filtered_with_test,
